average,boston-seaport,singapore-onenorth,singapore-queenstown,singapore-hollandvillage
1.098901098901099,1.098901098901099,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.1483516483516483,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.631868131868132,2.631868131868132,1.0,1.0,1.0
1.9395604395604396,1.9395604395604396,1.0,1.0,1.0
1.1978021978021978,1.1978021978021978,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3461538461538463,1.3461538461538463,1.0,1.0,1.0
1.1978021978021978,1.1978021978021978,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0494505494505495,1.0,1.0,1.0
1.445054945054945,1.445054945054945,1.0,1.0,1.0
2.0879120879120876,2.0879120879120876,1.0,1.0,1.0
1.1483516483516483,1.098901098901099,1.076271186440678,1.0,1.0
1.3461538461538463,1.3461538461538463,1.0,1.0,1.0
1.098901098901099,1.098901098901099,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3461538461538463,1.0,1.0,1.5478260869565217,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2472527472527473,1.0,1.152542372881356,1.2347826086956522,1.0
1.989010989010989,1.0,1.457627118644068,2.0956521739130434,1.0
1.2472527472527473,1.0,1.3813559322033897,1.0,1.0
1.989010989010989,1.0,2.5254237288135593,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3461538461538463,1.3461538461538463,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
6.7857142857142865,1.0,9.923728813559322,1.0,1.0
1.0,1.0,1.0,1.0,1.0
3.0274725274725274,1.0,4.127118644067797,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
1.445054945054945,1.0,1.6864406779661016,1.0,1.0
1.2472527472527473,1.0,1.3813559322033897,1.0,1.0
1.5439560439560438,1.0,1.8389830508474576,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.6923076923076923,1.0,2.0677966101694913,1.0,1.0
1.7912087912087913,1.0,2.2203389830508478,1.0,1.0
1.2967032967032968,1.0,1.457627118644068,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.1483516483516483,1.0,1.0,1.0
3.2747252747252746,3.2747252747252746,1.0,1.0,1.0
4.214285714285714,4.214285714285714,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.989010989010989,1.0,2.5254237288135593,1.0,1.0
1.1978021978021978,1.1978021978021978,1.0,1.0,1.0
1.8406593406593408,1.8406593406593408,1.0,1.0,1.0
1.6428571428571428,1.6428571428571428,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0494505494505495,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.0384615384615383,2.0384615384615383,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0494505494505495,1.0,1.0,1.0
1.1978021978021978,1.1978021978021978,1.0,1.0,1.0
1.89010989010989,1.89010989010989,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.1483516483516483,1.0,1.0,1.0
1.2967032967032968,1.0,1.457627118644068,1.0,1.0
1.7912087912087913,1.7912087912087913,1.0,1.0,1.0
1.5934065934065935,1.5934065934065935,1.0,1.0,1.0
1.2967032967032968,1.2967032967032968,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0,1.0,1.0,3.25
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3956043956043955,1.0,1.0,1.626086956521739,1.0
1.89010989010989,1.0,1.0,2.408695652173913,1.0
1.445054945054945,1.0,1.0,1.7043478260869565,1.0
2.434065934065934,1.0,2.2966101694915255,1.9391304347826086,1.0
1.4945054945054945,1.0,1.7627118644067796,1.0,1.0
2.532967032967033,1.0,3.3644067796610173,1.0,1.0
2.0879120879120876,1.0,2.6779661016949152,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.989010989010989,1.989010989010989,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
1.1978021978021978,1.0,1.305084745762712,1.0,1.0
1.4945054945054945,1.0,1.7627118644067796,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
1.1483516483516483,1.0,1.228813559322034,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.7912087912087913,1.0,2.2203389830508478,1.0,1.0
1.445054945054945,1.0,1.6864406779661016,1.0,1.0
1.3956043956043955,1.0,1.6101694915254239,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.9395604395604396,1.9395604395604396,1.0,1.0,1.0
1.3461538461538463,1.3461538461538463,1.0,1.0,1.0
1.5934065934065935,1.5934065934065935,1.0,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
1.2967032967032968,1.0,1.457627118644068,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.6428571428571428,1.6428571428571428,1.0,1.0,1.0
1.1483516483516483,1.1483516483516483,1.0,1.0,1.0
1.1483516483516483,1.1483516483516483,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.532967032967033,2.532967032967033,1.0,1.0,1.0
1.445054945054945,1.445054945054945,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.1483516483516483,1.0,1.0,1.0
1.3956043956043955,1.3956043956043955,1.0,1.0,1.0
3.1758241758241756,3.1758241758241756,1.0,1.0,1.0
1.989010989010989,1.989010989010989,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.2472527472527473,1.2472527472527473,1.0,1.0,1.0
1.4945054945054945,1.4945054945054945,1.0,1.0,1.0
1.8406593406593408,1.8406593406593408,1.0,1.0,1.0
1.7417582417582418,1.7417582417582418,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1978021978021978,1.0,1.0,1.3130434782608695,1.0
1.9395604395604396,1.0,1.0,2.4869565217391303,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.2362637362637363,1.0,2.906779661016949,1.0,1.0
1.1483516483516483,1.0,1.228813559322034,1.0,1.0
3.076923076923077,1.0,4.203389830508474,1.0,1.0
2.4835164835164836,1.0,3.288135593220339,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.098901098901099,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.445054945054945,1.0,1.6864406779661016,1.0,1.0
1.3956043956043955,1.0,1.6101694915254239,1.0,1.0
1.5439560439560438,1.0,1.8389830508474576,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.1978021978021978,1.0,1.305084745762712,1.0,1.0
1.1978021978021978,1.0,1.305084745762712,1.0,1.0
1.445054945054945,1.0,1.6864406779661016,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.9395604395604396,1.0,2.4491525423728815,1.0,1.0
1.1978021978021978,1.0,1.305084745762712,1.0,1.0
1.445054945054945,1.0,1.6864406779661016,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.3846153846153846,2.3846153846153846,1.0,1.0,1.0
4.313186813186814,4.313186813186814,1.0,1.0,1.0
3.4725274725274726,3.4725274725274726,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.098901098901099,1.0,1.0,1.0
1.2967032967032968,1.2967032967032968,1.0,1.0,1.0
3.076923076923077,3.076923076923077,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.3846153846153846,2.3846153846153846,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.5439560439560438,1.5439560439560438,1.0,1.0,1.0
1.7912087912087913,1.7912087912087913,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.0,1.228813559322034,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.4835164835164836,2.4835164835164836,1.0,1.0,1.0
2.4835164835164836,2.4835164835164836,1.0,1.0,1.0
2.631868131868132,2.631868131868132,1.0,1.0,1.0
1.3461538461538463,1.3461538461538463,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3461538461538463,1.0,1.0,1.5478260869565217,1.0
1.4945054945054945,1.0,1.0,1.7826086956521738,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3461538461538463,1.0,1.5338983050847457,1.0,1.0
1.2967032967032968,1.0,1.457627118644068,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
2.1373626373626373,1.0,2.7542372881355934,1.0,1.0
2.434065934065934,1.0,3.211864406779661,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.445054945054945,1.445054945054945,1.0,1.0,1.0
2.2857142857142856,1.7417582417582418,1.8389830508474576,1.0,1.0
1.89010989010989,1.8406593406593408,1.076271186440678,1.0,1.0
1.4945054945054945,1.4945054945054945,1.0,1.0,1.0
2.631868131868132,2.3846153846153846,1.3813559322033897,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3956043956043955,1.3956043956043955,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
3.3736263736263736,3.3736263736263736,1.0,1.0,1.0
1.2967032967032968,1.2967032967032968,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.989010989010989,1.989010989010989,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.2472527472527473,1.0,1.3813559322033897,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.879120879120879,2.879120879120879,1.0,1.0,1.0
3.3241758241758244,3.3241758241758244,1.0,1.0,1.0
2.2362637362637363,2.2362637362637363,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.445054945054945,1.0,1.0,1.7043478260869565,1.0
1.989010989010989,1.0,1.0,2.5652173913043477,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.098901098901099,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0494505494505495,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.3461538461538463,1.0,1.5338983050847457,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.1373626373626373,2.1373626373626373,1.0,1.0,1.0
2.0879120879120876,1.989010989010989,1.152542372881356,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
1.5934065934065935,1.5934065934065935,1.0,1.0,1.0
1.2967032967032968,1.2967032967032968,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.8406593406593408,1.8406593406593408,1.0,1.0,1.0
1.6428571428571428,1.6428571428571428,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.1483516483516483,1.0,1.0,1.0
2.532967032967033,2.532967032967033,1.0,1.0,1.0
1.1978021978021978,1.1978021978021978,1.0,1.0,1.0
1.989010989010989,1.989010989010989,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.186813186813187,1.0,2.830508474576271,1.0,1.0
1.3956043956043955,1.0,1.6101694915254239,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0494505494505495,1.0,1.0,1.0
1.0494505494505495,1.0494505494505495,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.9285714285714284,2.9285714285714284,1.0,1.0,1.0
1.445054945054945,1.445054945054945,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.5934065934065935,1.5934065934065935,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.0,1.0,1.2347826086956522,1.0
1.445054945054945,1.0,1.0,1.7043478260869565,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.098901098901099,1.0,1.152542372881356,1.0,1.0
2.532967032967033,1.0,3.3644067796610173,1.0,1.0
1.0494505494505495,1.0,1.076271186440678,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2472527472527473,1.2472527472527473,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.9395604395604396,1.0,2.4491525423728815,1.0,1.0
1.6428571428571428,1.0,1.9915254237288136,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2967032967032968,1.2967032967032968,1.0,1.0,1.0
1.8406593406593408,1.8406593406593408,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.0,1.228813559322034,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.7417582417582418,1.0,2.1440677966101696,1.0,1.0
9.010989010989011,9.010989010989011,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1483516483516483,1.1483516483516483,1.0,1.0,1.0
4.510989010989011,4.510989010989011,1.0,1.0,1.0
2.186813186813187,2.186813186813187,1.0,1.0,1.0
1.9395604395604396,1.9395604395604396,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0494505494505495,1.0494505494505495,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
